volume,book,english_line,estimated_words,estimated_syllables,text,review_status
iliad,22,47,12,18,"“Even now I cannot see two of my sons, Lycaon and Polydorus,",unreviewed
iliad,22,48,10,15,"among the Trojans gathered into the city—sons whom Laothoe,",unreviewed
iliad,22,49,12,16,"the lady among women, bore to me. If they still live among",unreviewed
iliad,22,50,11,13,"the army, then we shall ransom them with bronze and gold;",unreviewed
iliad,22,51,10,13,"there is wealth within, for old Altes, famous by name,",unreviewed
iliad,22,52,13,15,gave much of it to his child. But if they are already dead,unreviewed
iliad,22,53,13,15,"and within the house of Hades, there will be grief to my heart",unreviewed
iliad,22,54,12,15,"and to their mother, who bore them; but for the other people",unreviewed
iliad,22,55,12,16,"the grief will be shorter, unless you too are killed by Achilles.",unreviewed
iliad,22,57,11,14,the Trojan men and women; and do not grant great glory,unreviewed
iliad,22,58,10,14,"to the son of Peleus, while you yourself are deprived",unreviewed
iliad,22,59,13,17,"of your own beloved life. Have pity on me, unhappy as I am,",unreviewed
iliad,22,60,12,15,while I still possess my mind—the doomed old man upon whom,unreviewed
iliad,22,61,12,14,"the son of Cronus has laid, at the threshold of old age,",unreviewed
iliad,22,62,10,13,"many cruel things to see: sons destroyed, daughters dragged away,",unreviewed
iliad,22,63,9,15,"bedchambers plundered, and little children thrown upon the ground",unreviewed
iliad,22,64,10,15,in the hateful tumult; and daughters-in-law dragged away,unreviewed
iliad,22,68,11,13,"before the first gates—those dogs I raised in my halls,",unreviewed
iliad,22,70,11,15,they will drink my blood and lie crazed around the vestibule.,unreviewed
iliad,22,72,8,13,"all things are fitting, whatever appears before him;",unreviewed
iliad,22,77,14,14,"So the old man spoke; and he tore the gray hairs from his head,",unreviewed
iliad,22,78,13,15,plucking them with his hands. Yet he could not move Hector’s heart.,unreviewed
iliad,22,79,11,14,"His mother, standing on the other side, poured out her tears,",unreviewed
iliad,22,80,10,14,"opened her breast, and lifted the other breast toward him.",unreviewed
iliad,22,83,11,14,if ever I held out my comfort-giving breast to you.,unreviewed
iliad,22,84,10,14,"Remember it, dear child, and defend yourself from that man",unreviewed
iliad,22,86,11,13,"For if he kills you, I shall never again mourn you",unreviewed
iliad,22,89,11,15,"beside the ships of the Argives, swift dogs will devour you.”",unreviewed
iliad,22,91,12,14,begging him at length; but they could not move Hector’s heart.,unreviewed
iliad,22,92,14,16,They wept and pleaded at length; but they could not move Hector’s heart.,unreviewed
iliad,22,93,10,15,He waited there for enormous Achilles as he drew near.,unreviewed
iliad,22,94,11,14,"As a mountain serpent waits for a man beside its lair,",unreviewed
iliad,22,95,10,16,"having eaten evil herbs, and a dreadful anger enters it,",unreviewed
iliad,22,96,8,14,"while it watches terribly, coiling about its lair—",unreviewed
iliad,22,97,10,13,"so Hector, holding an anger that would not be quenched,",unreviewed
iliad,22,100,5,7,to his great-hearted spirit:,unreviewed
iliad,22,101,12,14,"“Woe is me! If I enter through the gates and the wall,",unreviewed
iliad,22,102,10,15,Polydamas will be the first to heap reproach upon me—,unreviewed
iliad,22,103,11,14,he who urged me to lead the Trojans toward the city,unreviewed
iliad,22,105,12,14,But I would not listen; and it would have been far better.,unreviewed
iliad,22,106,10,13,Now I have destroyed the people through my own recklessness.,unreviewed
iliad,22,107,10,15,"I am ashamed before the Trojans and the Trojan women,",unreviewed
iliad,22,110,12,13,“So they will speak. Then it would be far better for me,unreviewed
iliad,22,111,10,13,"either to meet Achilles face to face and kill him,",unreviewed
iliad,22,112,9,15,or to perish before the city with honorable fame.,unreviewed
iliad,22,113,12,13,"But what if I lay down my shield with its central boss,",unreviewed
iliad,22,115,8,13,and go out myself to meet blameless Achilles?,unreviewed
iliad,22,116,11,15,"I would promise him Helen and all the possessions with her,",unreviewed
iliad,22,117,9,13,all that Alexander brought home in the hollow ships,unreviewed
iliad,22,119,12,15,"to return to the sons of Atreus, and with them to divide",unreviewed
iliad,22,120,10,16,among the other Achaeans all the treasures this city holds.,unreviewed
iliad,22,121,11,14,Then I would take from the Trojan elders a solemn oath,unreviewed
iliad,22,122,10,16,"to hide nothing, but to divide in two every possession",unreviewed
iliad,22,125,13,15,"If I go to him, he will show me no mercy or respect;",unreviewed
iliad,22,126,12,14,"he will kill me naked, unarmed, as though I were a woman,",unreviewed
iliad,22,127,13,16,once I have laid aside my armor. There is no longer a way,unreviewed
iliad,22,128,13,16,"to converse beside an oak or a rock, as maiden and young man",unreviewed
iliad,22,129,10,17,converse with one another. Better to drive the battle together,unreviewed
iliad,22,132,9,13,"So he pondered, standing still; and Achilles came near,",unreviewed
iliad,22,135,10,13,while the bronze around his body flashed like the light,unreviewed
iliad,22,137,11,14,"When Hector saw him, trembling seized him; he could no longer",unreviewed
iliad,22,138,11,15,"endure to remain there, but left the gates behind in fear.",unreviewed
iliad,22,139,12,15,"The son of Peleus rushed after him, trusting in his swift feet.",unreviewed
iliad,22,140,10,15,"As a hawk, swiftest of winged creatures upon the mountains,",unreviewed
iliad,22,142,10,13,"the dove flees beneath him, while the hawk cries sharply",unreviewed
iliad,22,143,13,17,"and darts close again and again, its heart commanding it to seize her—",unreviewed
iliad,22,144,11,15,"so Achilles flew straight on in his fury, and Hector fled",unreviewed
iliad,22,147,10,16,and sped continually along the wagon-road beneath the wall.,unreviewed
iliad,22,151,12,15,as though from a burning fire; the other in summer pours forth,unreviewed
iliad,22,152,10,14,"like hail, or cold snow, or water frozen into crystal.",unreviewed
iliad,22,154,8,13,"beautiful, made of stone, where the lovely wives",unreviewed
iliad,22,155,10,14,"and daughters of the Trojans once washed their shining garments,",unreviewed
iliad,22,156,12,14,"in the days of peace, before the sons of the Achaeans came.",unreviewed
iliad,22,159,10,14,The noble one fled; the far greater pursued him eagerly.,unreviewed
iliad,22,160,13,16,"For they did not race for a sacrificial beast or an ox-hide,",unreviewed
iliad,22,162,10,13,"they ran for the life of Hector, breaker of horses.",unreviewed
iliad,22,163,12,17,"As when swift-footed, prize-winning horses race around the turning-posts,",unreviewed
iliad,22,164,12,14,"and a great prize is laid there—a tripod or a woman,",unreviewed
iliad,22,166,12,14,so the two of them circled the city of Priam three times,unreviewed
iliad,22,168,12,15,Then the father of men and gods began to speak among them:,unreviewed
iliad,22,169,13,14,“Ah me! With my own eyes I behold the man I love pursued,unreviewed
iliad,22,171,12,14,"who burned many ox-thighs for me upon the heights of Ida,",unreviewed
iliad,22,172,11,15,"rich in folds, and at other times in the highest city.",unreviewed
iliad,22,173,8,14,But now noble Achilles pursues him swiftly around,unreviewed
iliad,22,174,10,14,"the city of Priam. Come, gods, take counsel and consider:",unreviewed
iliad,22,175,14,14,"shall we save him from death, or shall we now let the good man",unreviewed
iliad,22,178,11,14,"“Father, hurler of the bright thunder, what is this you say?",unreviewed
iliad,22,179,13,14,"Do you wish to loose a mortal man, long since marked by fate,",unreviewed
iliad,22,180,12,14,back from harsh-sounding death? Do it; but all the other gods,unreviewed
iliad,22,181,5,6,will not approve your deed.”,unreviewed
iliad,22,183,9,13,"“Take courage, Tritogeneia, dear child. I do not speak",unreviewed
iliad,22,184,13,15,"with a willing heart, nor do I wish to be harsh toward you.",unreviewed
iliad,22,186,11,16,"So he spoke, and urged Athena, already eager for the deed;",unreviewed
iliad,22,190,12,17,rousing it from its bed and driving it through ravines and valleys.,unreviewed
iliad,22,191,10,13,"Even if the fawn slips beneath a bush and crouches,",unreviewed
iliad,22,192,12,14,the hound runs on its scent until it finds the trail again;,unreviewed
iliad,22,193,11,15,so Hector could not escape the swift-footed son of Peleus.,unreviewed
iliad,22,194,9,15,Whenever he tried to rush toward the Dardanian gates,unreviewed
iliad,22,195,12,15,"and the well-built towers, hoping the men above might shield him",unreviewed
iliad,22,196,10,16,"with their arrows, Achilles would always dart across before him",unreviewed
iliad,22,197,11,14,"and turn him back toward the plain, while himself he flew",unreviewed
iliad,22,198,12,17,toward the city. As in a dream one cannot pursue a fugitive—,unreviewed
iliad,22,199,12,15,"neither can the one who flees escape, nor the pursuer catch him—",unreviewed
iliad,22,200,9,13,"so Hector could neither seize Achilles with his feet,",unreviewed
iliad,22,202,10,13,"How could Hector have escaped the black spirits of death,",unreviewed
iliad,22,203,12,16,"unless Apollo, for the final and last time, had come near him",unreviewed
iliad,22,205,9,14,But noble Achilles shook his head toward his people,unreviewed
iliad,22,206,11,14,"and would not let them hurl their bitter arrows at Hector,",unreviewed
iliad,22,214,15,19,He lifted the scales by their middle; and Hector’s day of fate sank down.,unreviewed
iliad,22,217,9,14,"Then the gray-eyed goddess Athena came to Achilles,",unreviewed
iliad,22,220,11,15,"we shall carry great glory to the Achaeans beside the ships,",unreviewed
iliad,22,221,9,15,"having slain Hector, insatiable as he is for battle.",unreviewed
iliad,22,223,9,15,"not even if far-shooting Apollo should suffer greatly,",unreviewed
iliad,22,224,10,17,crawling in supplication before father Zeus who bears the aegis.,unreviewed
iliad,22,227,10,14,"So Athena spoke; and Achilles obeyed, glad in his heart.",unreviewed
iliad,22,230,10,16,"likened in form to Deiphobus, and possessing his unwearied voice.",unreviewed
iliad,22,232,9,15,"“My dear brother, surely swift Achilles presses you hard,",unreviewed
iliad,22,233,10,13,pursuing you with swift feet around the city of Priam.,unreviewed
iliad,22,234,10,13,"Come, let us stand and defend ourselves where we are.”",unreviewed
iliad,22,235,9,15,"Then great Hector, the flashing-helmeted warrior, answered her:",unreviewed
iliad,22,236,9,13,"“Deiphobus, before this you were by far the dearest",unreviewed
iliad,22,238,11,13,"but now I shall honor you even more in my heart,",unreviewed
iliad,22,242,9,14,"“My dear brother, my father and honored mother pleaded",unreviewed
iliad,22,243,12,16,"with me at length, kneeling before me, and so did my companions,",unreviewed
iliad,22,244,11,15,begging me to remain there—for all tremble before this man.,unreviewed
iliad,22,245,10,13,But my heart was worn down within by grievous sorrow.,unreviewed
iliad,22,246,12,14,"Now let us go straight on, eager to fight; let no sparing",unreviewed
iliad,22,247,11,14,"of spears be made, so that we may learn whether Achilles",unreviewed
iliad,22,249,10,13,"to the hollow ships, or whether he will be mastered",unreviewed
iliad,22,250,4,4,by your own spear.”,unreviewed
iliad,22,252,10,14,"When they had come close, Hector, the great helmeted warrior,",unreviewed
iliad,22,253,2,2,spoke first:,unreviewed
iliad,22,254,11,14,"“I shall no longer fear you, son of Peleus, as before,",unreviewed
iliad,22,255,11,14,"when three times I fled around the great city of Priam,",unreviewed
iliad,22,256,12,16,never daring to stand and await your coming. But now my heart,unreviewed
iliad,22,257,14,15,"has urged me to stand before you; I shall kill you, or be killed.",unreviewed
iliad,22,258,13,14,"Come, let us call the gods to witness, for they are the best",unreviewed
iliad,22,260,11,14,"I shall not outrage you terribly, if Zeus grants me strength",unreviewed
iliad,22,261,13,15,"and I take your life; but when I have stripped your famous armor,",unreviewed
iliad,22,262,10,14,"Achilles, I shall give your body back to the Achaeans.",unreviewed
iliad,22,263,5,5,Do the same for me.”,unreviewed
iliad,22,264,9,14,Swift-footed Achilles looked darkly at him and answered:,unreviewed
iliad,22,265,11,16,"“Hector, do not speak to me, you hateful man, of agreements.",unreviewed
iliad,22,267,12,16,"and wolves and lambs do not keep one mind toward one another,",unreviewed
iliad,22,268,7,13,"but think evil continually against each other,",unreviewed
iliad,22,270,13,16,"nor shall there be oaths between us, until one of us has fallen",unreviewed
iliad,22,272,10,15,Remember now every kind of valor; for you must be,unreviewed
iliad,22,274,10,14,There is no escape for you; Pallas Athena will soon,unreviewed
iliad,22,275,12,14,"subdue you by my spear, and now you shall pay all together",unreviewed
iliad,22,276,12,14,"for the grief of my companions, whom you killed with your spear.”",unreviewed
iliad,22,278,8,13,Glorious Hector saw it coming and avoided it;,unreviewed
iliad,22,279,13,15,"he had crouched down before it, and the bronze spear flew over him",unreviewed
